Header_line;16
location;Oslo Norway
year_of_construction;1975
floor_area;7287
number_of_users;660
building_category;Sch
dhw_heat_source;EB, GSHP
sh_heat_source;EB, GSHP
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8112

;Electricity use;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity for electric boiler;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElBoil;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2013-11-29T05:00:00+0100;140000.0;190000.0;1.4267517089843975;1.1403609538144605e-15;0.86399305;158.51051;0.68065536
2013-11-29T06:00:00+0100;170000.0;226000.0;0.6883178710937727;-5.701303626734797e-15;1.4711325;124.681656;0.7618324
2013-11-29T07:00:00+0100;204000.0;356000.0;0.9493652343750228;0.0;0.75653934;173.31627;0.7499601
2013-11-29T08:00:00+0100;224000.0;396000.0;1.0345397949218975;0.0355555555555555;0.87348086;211.48016;0.7761909
2013-11-29T09:00:00+0100;228000.0;400000.0;0.9631896972656476;19.128888888888888;0.67893;184.19534;0.7925331
2013-11-29T10:00:00+0100;224000.0;388000.0;1.0879150390625227;54.66666666666666;1.6555355;174.7965;0.762992
2013-11-29T11:00:00+0100;218000.0;374000.0;1.3546081542968975;72.07111111111111;0.59903073;137.9088;0.8913488
2013-11-29T12:00:00+0100;224000.0;388000.0;1.2338195800781475;81.10222222222222;1.1465018;86.988266;0.8629982
2013-11-29T13:00:00+0100;208000.0;374000.0;1.4143310546875227;56.906666666666666;1.5091397;60.601944;0.8391642
2013-11-29T14:00:00+0100;214000.0;332000.0;1.6044860839843975;26.346666666666668;2.0242813;62.238655;0.90605855
2013-11-29T15:00:00+0100;218000.0;322000.0;1.2371459960937727;0.4177777777777778;2.2717;57.40962;0.9653541
2013-11-29T16:00:00+0100;184000.0;260000.0;0.7746520996093977;-0.0088888888888888;2.203292;69.84608;0.96923
2013-11-29T17:00:00+0100;158000.0;218000.0;0.4186035156250227;0.0;2.3356218;60.58358;0.9657202
2013-11-29T18:00:00+0100;162000.0;222000.0;0.3562561035156477;0.0;2.6714158;53.652737;0.970771
2013-11-29T19:00:00+0100;164000.0;224000.0;0.4213195800781477;0.0;2.5907156;49.220036;0.97543985
2013-11-29T20:00:00+0100;126000.0;180000.0;0.5364929199218977;0.0;3.1786447;45.126457;0.98030746
2013-11-29T21:00:00+0100;124000.0;178000.0;0.6216369628906477;1.1517089365531418e-15;3.136867;48.52582;0.9812685
2013-11-29T22:00:00+0100;126000.0;178000.0;0.4630676269531477;1.1517055634797165e-15;1.7609724;53.683475;0.9801399
2013-11-29T23:00:00+0100;128000.0;184000.0;0.6776062011718977;1.1531901976545732e-15;1.5964586;68.552704;0.98281056
2013-11-30T00:00:00+0100;124000.0;180000.0;1.0040527343750227;1.152812413430916e-15;1.1446236;50.154995;0.9856179
2013-11-30T01:00:00+0100;128000.0;182000.0;1.2969604492187727;0.0;0.91145885;79.29129;0.98378646
2013-11-30T02:00:00+0100;126000.0;180000.0;1.1443725585937727;0.0;1.3113387;76.76285;0.9886687
2013-11-30T03:00:00+0100;130000.0;184000.0;1.1669860839843975;1.1527109802943346e-15;1.1645502;92.785355;0.9917207
2013-11-30T04:00:00+0100;130000.0;184000.0;1.0977722167968975;1.1529988962045837e-15;2.0381184;204.57204;0.97309077
2013-11-30T05:00:00+0100;136000.0;186000.0;0.3448120117187727;1.1525078730873557e-15;2.2441854;213.64908;0.97777474
2013-11-30T06:00:00+0100;140000.0;198000.0;-0.6269592285156023;-5.764015807861887e-15;2.3280883;206.71857;0.99138504
2013-11-30T07:00:00+0100;138000.0;192000.0;-1.1293395996093525;0.0;2.125929;218.44762;0.99468094
2013-11-30T08:00:00+0100;142000.0;196000.0;-1.0294860839843525;0.0088888888888888;1.581858;214.82396;0.9935519
2013-11-30T09:00:00+0100;140000.0;194000.0;-0.7800964355468523;26.604444444444443;1.2058154;210.95714;0.9929873
2013-11-30T10:00:00+0100;140000.0;192000.0;-0.6088928222656023;76.48;1.1384844;221.55316;0.95772463
2013-11-30T11:00:00+0100;136000.0;196000.0;-0.5388244628906023;107.73333333333332;0.7958606;215.65616;0.95876217
2013-11-30T12:00:00+0100;134000.0;198000.0;-0.1962341308593522;110.04444444444444;0.9243055;171.93192;0.9124666
2013-11-30T13:00:00+0100;136000.0;198000.0;0.1505065917968977;81.76;1.1863339;218.11058;0.8849549
2013-11-30T14:00:00+0100;132000.0;192000.0;-0.1604370117187272;34.18666666666667;0.9426932;216.69344;0.91611296
2013-11-30T15:00:00+0100;138000.0;198000.0;-0.3099121093749772;0.8;1.5329618;227.00249;0.947027
2013-11-30T16:00:00+0100;140000.0;200000.0;-0.4599670410156022;0.0088888888888888;2.1243243;211.5962;0.9264286
2013-11-30T17:00:00+0100;152000.0;208000.0;-0.4404052734374772;0.0;2.21909;209.40393;0.91367245
2013-11-30T18:00:00+0100;142000.0;198000.0;-0.0304016113281022;0.0;2.7788212;210.57901;0.91138387
2013-11-30T19:00:00+0100;146000.0;202000.0;0.1844116210937727;0.0;3.397381;211.75658;0.90936947
2013-11-30T20:00:00+0100;136000.0;190000.0;0.1831298828125227;0.0;3.7532928;210.11494;0.98569316
2013-11-30T21:00:00+0100;138000.0;194000.0;-0.0470947265624772;1.1517238744497405e-15;3.7650084;209.88705;0.97939163
2013-11-30T22:00:00+0100;140000.0;194000.0;0.5086914062500227;1.1517217060453957e-15;4.116986;200.13622;0.84908235
2013-11-30T23:00:00+0100;122000.0;174000.0;0.5286499023437727;1.1517253200526373e-15;4.574075;202.62526;0.89066213
2013-12-01T00:00:00+0100;126000.0;182000.0;1.4287963867187727;1.1517214651115797e-15;5.355515;201.47385;0.89636856
2013-12-01T01:00:00+0100;126000.0;182000.0;1.5098815917968975;0.0;5.079981;207.95522;0.90695834
2013-12-01T02:00:00+0100;126000.0;178000.0;1.7798095703125227;0.0;5.43381;214.57848;0.9197594
2013-12-01T03:00:00+0100;128000.0;178000.0;1.6720825195312727;1.1521158737685481e-15;4.605727;217.84628;0.9350336
2013-12-01T04:00:00+0100;128000.0;182000.0;1.5414367675781475;1.151621959445527e-15;2.9865386;205.91444;0.949392
2013-12-01T05:00:00+0100;94000.0;148000.0;2.3283630371093977;1.1521146690994676e-15;3.3169432;227.42964;0.7674467
2013-12-01T06:00:00+0100;90000.0;146000.0;4.169335937500023;-5.759590335527618e-15;7.121182;308.16437;0.6183531
2013-12-01T07:00:00+0100;102000.0;158000.0;5.503472900390648;0.0;9.689876;301.05566;0.54198295
2013-12-01T08:00:00+0100;100000.0;156000.0;5.047784423828148;0.0;10.0312605;297.57294;0.53676444
2013-12-01T09:00:00+0100;106000.0;158000.0;5.104974365234398;24.897777777777776;8.581234;298.41495;0.5881854
2013-12-01T10:00:00+0100;102000.0;154000.0;5.167535400390648;76.02666666666667;9.339009;301.3166;0.57672715
2013-12-01T11:00:00+0100;104000.0;156000.0;5.253106689453148;108.14222222222222;9.453457;296.5021;0.5569368
2013-12-01T12:00:00+0100;98000.0;154000.0;5.592828369140648;110.22222222222224;9.437934;291.23682;0.5652831
2013-12-01T13:00:00+0100;110000.0;160000.0;5.972650146484398;82.47111111111111;8.586835;300.84875;0.5846765
2013-12-01T14:00:00+0100;90000.0;142000.0;5.856439208984398;33.99111111111111;8.99028;323.50238;0.5492615
2013-12-01T15:00:00+0100;98000.0;152000.0;5.478234863281273;0.6044444444444445;6.7330666;332.76038;0.6198335
2013-12-01T16:00:00+0100;100000.0;162000.0;5.074334716796898;0.0;5.693146;319.43814;0.6118829
2013-12-01T17:00:00+0100;106000.0;170000.0;4.390557861328148;0.0;4.5848913;332.67572;0.63249767
2013-12-01T18:00:00+0100;126000.0;184000.0;3.4986816406250227;0.0;3.5100553;340.94617;0.6774046
2013-12-01T19:00:00+0100;114000.0;170000.0;2.0890136718750227;0.0;2.1923454;329.66727;0.72635496
2013-12-01T20:00:00+0100;124000.0;184000.0;1.1643615722656475;0.0;2.1196434;308.67633;0.69826376
2013-12-01T21:00:00+0100;140000.0;200000.0;0.3790832519531477;1.140766927294602e-15;1.4803853;269.83353;0.7124696
2013-12-01T22:00:00+0100;142000.0;196000.0;0.3620239257812727;1.1407664454269698e-15;2.1762006;232.765;0.69043446
2013-12-01T23:00:00+0100;138000.0;192000.0;-0.2024597167968522;1.1407657226255216e-15;1.9171561;233.79361;0.7363486
2013-12-02T00:00:00+0100;146000.0;206000.0;-0.8700317382812273;1.1407657226255216e-15;1.8924892;201.96996;0.7912346
2013-12-02T01:00:00+0100;146000.0;202000.0;-1.1173767089843525;0.0;1.2677863;196.29489;0.81461126
2013-12-02T02:00:00+0100;154000.0;208000.0;-1.1485656738281025;0.0;1.8165226;190.19394;0.8836268
2013-12-02T03:00:00+0100;156000.0;208000.0;-1.2818969726562273;1.1405202110669076e-15;1.6463586;189.92671;0.8630581
2013-12-02T04:00:00+0100;158000.0;214000.0;-2.195837402343728;1.1407664454269698e-15;1.2761414;89.28463;0.68028843
2013-12-02T05:00:00+0100;170000.0;228000.0;-2.0481018066406023;1.1407657226255216e-15;1.7500014;110.04259;0.71484965
2013-12-02T06:00:00+0100;200000.0;270000.0;-2.0479797363281023;1.1402722901701325e-15;1.0851436;106.88377;0.70274925
2013-12-02T07:00:00+0100;238000.0;392000.0;-2.353430175781228;-6.843611325783409e-15;1.4843194;185.79216;0.66356474
2013-12-02T08:00:00+0100;272000.0;448000.0;-1.961340332031228;0.0;1.8940704;202.88722;0.8114681
2013-12-02T09:00:00+0100;276000.0;464000.0;-0.8839477539062273;14.746666666666666;2.2864287;213.49901;0.8549553
2013-12-02T10:00:00+0100;262000.0;444000.0;-0.1935180664062272;42.32;2.4353578;206.85878;0.80530334
2013-12-02T11:00:00+0100;252000.0;426000.0;0.0051818847656477;58.45333333333333;2.737043;213.68219;0.8006033
2013-12-02T12:00:00+0100;244000.0;424000.0;0.3702941894531477;96.17777777777778;2.466961;218.70201;0.7997943
2013-12-02T13:00:00+0100;232000.0;400000.0;1.0386291503906475;78.56;2.9647102;222.16963;0.82459
2013-12-02T14:00:00+0100;240000.0;404000.0;0.7439208984375227;31.89333333333333;2.9176528;217.03053;0.81766266
2013-12-02T15:00:00+0100;228000.0;380000.0;1.0244995117187727;0.4622222222222222;3.036149;213.48065;0.84421307
2013-12-02T16:00:00+0100;200000.0;340000.0;1.0811401367187727;0.0;3.5371673;203.4559;0.8376219
2013-12-02T17:00:00+0100;160000.0;286000.0;1.2070556640625227;0.0;3.1524081;213.10942;0.85939634
2013-12-02T18:00:00+0100;166000.0;290000.0;1.1442810058593975;0.0;2.7651305;203.04163;0.87830204
2013-12-02T19:00:00+0100;166000.0;292000.0;1.4307800292968975;0.0;2.501319;195.28285;0.8842073
2013-12-02T20:00:00+0100;130000.0;242000.0;1.5910278320312727;0.0;2.5369997;199.19629;0.9236205
2013-12-02T21:00:00+0100;126000.0;182000.0;2.0406738281250227;1.1401715798349995e-15;2.7964249;203.22882;0.91792923
2013-12-02T22:00:00+0100;126000.0;178000.0;1.5602966308593975;1.1406630848198596e-15;3.4863682;216.13837;0.89681154
2013-12-02T23:00:00+0100;128000.0;180000.0;1.7310119628906475;1.1401720617026316e-15;4.000514;210.24141;0.90515804
2013-12-03T00:00:00+0100;126000.0;180000.0;1.9892822265625227;1.1401720617026316e-15;4.077214;207.96263;0.9301214
2013-12-03T01:00:00+0100;126000.0;180000.0;1.8662963867187727;0.0;4.304536;202.79631;0.94335073
2013-12-03T02:00:00+0100;124000.0;174000.0;2.5038085937500227;0.0;3.783011;203.59822;0.9438545
2013-12-03T03:00:00+0100;126000.0;174000.0;3.0674072265625227;1.1401715798349995e-15;3.336315;206.71155;0.94951534
2013-12-03T04:00:00+0100;114000.0;168000.0;3.1566406250000227;1.1396762199090817e-15;5.109591;209.758;0.95775443
2013-12-03T05:00:00+0100;116000.0;174000.0;2.904229736328148;1.1401720617026316e-15;4.177114;210.30841;0.96109635
2013-12-03T06:00:00+0100;146000.0;212000.0;2.925836181640648;1.1396786292472428e-15;4.2161226;210.53549;0.9537571
2013-12-03T07:00:00+0100;184000.0;316000.0;2.6617675781250227;-6.840041650363955e-15;4.719291;214.29848;0.9486453
2013-12-03T08:00:00+0100;204000.0;360000.0;2.1262451171875227;0.0;4.9365835;213.98753;0.9457766
2013-12-03T09:00:00+0100;200000.0;366000.0;2.6712280273437727;20.106666666666666;4.3624372;215.53123;0.9482332
2013-12-03T10:00:00+0100;198000.0;362000.0;2.264825439453148;68.03555555555556;5.380096;214.36676;0.9373995
2013-12-03T11:00:00+0100;182000.0;326000.0;3.0075317382812727;99.39555555555556;5.1883597;210.04135;0.9310364
2013-12-03T12:00:00+0100;184000.0;340000.0;3.5316406250000227;102.27555555555556;4.1170225;199.8409;0.9295259
2013-12-03T13:00:00+0100;172000.0;318000.0;3.9108520507812727;75.80444444444444;3.3314128;188.87805;0.9277713
2013-12-03T14:00:00+0100;174000.0;316000.0;3.4730163574218977;29.635555555555555;2.5048847;195.42168;0.9428469
2013-12-03T15:00:00+0100;180000.0;318000.0;3.438653564453148;0.32;1.8669596;205.71489;0.95752585
2013-12-03T16:00:00+0100;138000.0;258000.0;3.5582519531250227;0.0;3.2666595;210.43297;0.9401618
2013-12-03T17:00:00+0100;106000.0;208000.0;3.6933227539062727;0.0;2.1860464;199.65799;0.9575719
2013-12-03T18:00:00+0100;110000.0;210000.0;4.260888671875023;0.0;1.7911178;200.74559;0.96655935
2013-12-03T19:00:00+0100;122000.0;228000.0;4.603540039062523;0.0;1.346812;216.84808;0.9749517
2013-12-03T20:00:00+0100;96000.0;198000.0;4.551904296875023;0.0;1.1407576;198.24197;0.9675349
2013-12-03T21:00:00+0100;100000.0;164000.0;4.198693847656273;1.142231804896538e-15;1.2843183;210.85722;0.9560294
2013-12-03T22:00:00+0100;106000.0;158000.0;3.4269958496093977;1.1417374087058849e-15;0.78874487;140.5664;0.96045554
2013-12-03T23:00:00+0100;108000.0;160000.0;3.4839111328125227;1.1412437353166796e-15;1.1870332;91.01107;0.95218533
2013-12-04T00:00:00+0100;102000.0;158000.0;3.6260925292968977;1.1422306002274577e-15;0.95755756;17.002588;0.9083316
2013-12-04T01:00:00+0100;96000.0;148000.0;3.8116394042968977;0.0;0.9469868;12.583306;0.9113071
2013-12-04T02:00:00+0100;112000.0;172000.0;3.1546569824218977;0.0;1.2895066;103.65665;0.9936276
2013-12-04T03:00:00+0100;112000.0;168000.0;2.7149291992187727;1.141738372441149e-15;0.78738666;125.44169;0.96169114
2013-12-04T04:00:00+0100;118000.0;170000.0;2.2275329589843977;1.1417374087058849e-15;1.7265954;221.55357;0.84393966
2013-12-04T05:00:00+0100;164000.0;216000.0;1.1209350585937727;1.1412437353166796e-15;1.9405166;226.01508;0.8475407
2013-12-04T06:00:00+0100;182000.0;246000.0;0.1560607910156477;1.1422306002274577e-15;1.5230815;206.63501;0.85002804
2013-12-04T07:00:00+0100;216000.0;358000.0;-0.8817810058593523;-6.850426861573469e-15;1.5491791;194.50214;0.8749454
2013-12-04T08:00:00+0100;262000.0;438000.0;-1.3880065917968525;0.0;2.2701485;219.94745;0.8845731
2013-12-04T09:00:00+0100;266000.0;444000.0;-1.5000366210937273;19.608888888888888;2.1724606;219.16632;0.8553378
2013-12-04T10:00:00+0100;268000.0;452000.0;-1.5459045410156025;68.72888888888889;2.764412;232.77197;0.8236754
2013-12-04T11:00:00+0100;254000.0;420000.0;-0.8443969726562273;100.78222222222222;2.5254376;215.5911;0.8566654
2013-12-04T12:00:00+0100;232000.0;400000.0;0.3941589355468977;104.83555555555556;2.9723964;218.4294;0.797614
2013-12-04T13:00:00+0100;222000.0;386000.0;2.2296386718750227;75.91111111111111;3.2323864;228.7332;0.81816727
2013-12-04T14:00:00+0100;218000.0;366000.0;2.8125244140625227;30.204444444444444;3.569216;212.52069;0.82896924
2013-12-04T15:00:00+0100;208000.0;354000.0;2.0496765136718977;0.24;3.7782712;207.55748;0.8278709
2013-12-04T16:00:00+0100;182000.0;320000.0;1.3424316406250227;0.0088888888888888;4.064261;223.52158;0.8261472
2013-12-04T17:00:00+0100;140000.0;264000.0;1.4003845214843975;0.0;4.13494;239.66776;0.84932524
2013-12-04T18:00:00+0100;146000.0;268000.0;1.5209594726562727;0.0;4.350762;240.85672;0.83008397
2013-12-04T19:00:00+0100;144000.0;266000.0;1.6771484375000227;0.0;3.3565502;241.93874;0.8612882
2013-12-04T20:00:00+0100;118000.0;234000.0;1.5797668457031475;0.0;4.396885;219.4269;0.83476824
2013-12-04T21:00:00+0100;114000.0;176000.0;1.3845764160156475;1.142231804896538e-15;4.5092454;206.77963;0.8093322
2013-12-04T22:00:00+0100;118000.0;170000.0;1.7359252929687727;1.1417374087058849e-15;4.56388;214.0383;0.7839267
2013-12-04T23:00:00+0100;118000.0;170000.0;1.8854003906250227;1.1412437353166796e-15;5.374073;228.08794;0.76428807
2013-12-05T00:00:00+0100;118000.0;170000.0;1.5670410156250227;1.1422306002274577e-15;5.7040052;241.84824;0.81749487
2013-12-05T01:00:00+0100;122000.0;176000.0;1.1503234863281475;0.0;5.95108;247.77744;0.724813
2013-12-05T02:00:00+0100;122000.0;176000.0;0.9078613281250228;0.0;5.5967884;253.59314;0.7497766
2013-12-05T03:00:00+0100;128000.0;182000.0;0.7866149902343977;1.1414916562134549e-15;5.299703;235.70209;0.788259
2013-12-05T04:00:00+0100;130000.0;188000.0;0.3298889160156477;1.1412439762504957e-15;5.847432;264.99988;0.76419735
2013-12-05T05:00:00+0100;140000.0;196000.0;0.9853759765625228;1.1412437353166796e-15;4.8745728;229.17415;0.7997651
2013-12-05T06:00:00+0100;174000.0;234000.0;1.0012756347656475;1.1427240326828463e-15;3.6935568;225.96904;0.8141693
2013-12-05T07:00:00+0100;204000.0;338000.0;0.8823486328125227;-6.849439996662691e-15;4.6909695;194.78645;0.8458915
2013-12-05T08:00:00+0100;218000.0;378000.0;0.8049865722656477;0.0;4.0749283;195.62631;0.9340414
2013-12-05T09:00:00+0100;212000.0;370000.0;1.4828735351562727;4.213333333333333;4.4073663;180.35886;0.96954894
2013-12-05T10:00:00+0100;180000.0;340000.0;2.3072448730468977;11.448888888888888;5.8513203;191.36598;0.9478214
2013-12-05T11:00:00+0100;170000.0;312000.0;3.3554626464843977;7.057777777777778;6.457122;194.45554;0.91197836
2013-12-05T12:00:00+0100;164000.0;310000.0;4.104272460937523;3.9644444444444447;6.9644833;201.41452;0.93334067
2013-12-05T13:00:00+0100;152000.0;298000.0;4.838891601562523;3.928888888888889;6.544493;207.05528;0.9532989
2013-12-05T14:00:00+0100;160000.0;296000.0;4.910821533203148;3.537777777777778;5.016302;196.3848;0.94957525
2013-12-05T15:00:00+0100;166000.0;298000.0;4.358728027343773;0.0533333333333333;6.304889;195.74165;0.93272954
2013-12-05T16:00:00+0100;134000.0;258000.0;4.395227050781273;0.0;3.2911143;175.95282;0.9662077
2013-12-05T17:00:00+0100;122000.0;236000.0;4.246087646484398;0.0;1.7347634;213.99971;0.9834199
2013-12-05T18:00:00+0100;146000.0;272000.0;3.896875000000023;0.0;2.6238778;289.0277;0.99634403
2013-12-05T19:00:00+0100;190000.0;316000.0;0.3739257812500227;0.0;9.729561;352.071;0.91481614
2013-12-05T20:00:00+0100;142000.0;268000.0;-0.7462219238281023;0.0;8.931932;336.19598;0.7309318
2013-12-05T21:00:00+0100;136000.0;200000.0;-1.3444580078124773;1.197323249420136e-15;9.500254;340.74942;0.6874752
2013-12-05T22:00:00+0100;134000.0;186000.0;-1.6120971679687273;1.195637194575013e-15;10.687134;346.9624;0.6671351
2013-12-05T23:00:00+0100;142000.0;196000.0;-1.7561096191406025;1.1961342410376436e-15;10.203746;348.98923;0.69751525
2013-12-06T00:00:00+0100;144000.0;198000.0;-1.9736083984374773;1.1952630243585974e-15;10.347073;352.56415;0.68509436
2013-12-06T01:00:00+0100;144000.0;198000.0;-2.0613769531249773;0.0;9.606451;349.3235;0.64417046
2013-12-06T02:00:00+0100;148000.0;200000.0;-2.220373535156228;0.0;9.724512;347.37637;0.652304
2013-12-06T03:00:00+0100;152000.0;204000.0;-2.3737243652343523;1.1935208319343212e-15;9.737136;351.5133;0.71794724
2013-12-06T04:00:00+0100;156000.0;208000.0;-2.605139160156228;1.1927799604497894e-15;9.486009;343.80804;0.6422317
2013-12-06T05:00:00+0100;174000.0;228000.0;-2.6801818847656023;1.1922870098620326e-15;10.113463;345.39294;0.666799
2013-12-06T06:00:00+0100;190000.0;262000.0;-2.5245117187499773;1.1922870098620326e-15;9.84053;350.5524;0.6038718
2013-12-06T07:00:00+0100;236000.0;398000.0;-2.4398864746093523;-7.159643248636863e-15;7.8303857;345.419;0.57228625
2013-12-06T08:00:00+0100;276000.0;464000.0;-2.2899230957031023;0.0;7.025818;346.177;0.57944274
2013-12-06T09:00:00+0100;272000.0;464000.0;-2.005041503906228;14.311111111111112;6.642034;348.2712;0.5875454
2013-12-06T10:00:00+0100;262000.0;432000.0;-2.104772949218728;53.964444444444446;6.9851437;338.98993;0.5560505
2013-12-06T11:00:00+0100;250000.0;416000.0;-1.6726745605468525;84.38222222222223;7.0637045;336.79245;0.5688677
2013-12-06T12:00:00+0100;234000.0;406000.0;-1.3641418457031025;87.98222222222222;6.918459;336.1531;0.59192365
2013-12-06T13:00:00+0100;236000.0;396000.0;-0.9301208496093524;59.28888888888889;6.652185;333.31967;0.6024676
2013-12-06T14:00:00+0100;230000.0;340000.0;-0.2259582519531022;24.12444444444445;6.7449536;334.4204;0.62357146
2013-12-06T15:00:00+0100;230000.0;326000.0;0.2367187500000227;0.1066666666666666;6.412583;329.77927;0.6279656
2013-12-06T16:00:00+0100;192000.0;268000.0;0.2942749023437727;0.0;8.473527;337.8536;0.5603378
2013-12-06T17:00:00+0100;168000.0;232000.0;0.2499023437500227;0.0;7.690653;336.82837;0.59042835
2013-12-06T18:00:00+0100;174000.0;234000.0;-0.1640991210937272;0.0;7.8976545;344.55548;0.5639839
2013-12-06T19:00:00+0100;190000.0;250000.0;-0.4633544921874772;0.0;6.299449;340.45685;0.5434895
2013-12-06T20:00:00+0100;154000.0;212000.0;-1.0769104003906025;0.0;5.41985;332.74078;0.57686424
2013-12-06T21:00:00+0100;142000.0;200000.0;-1.4767211914062273;1.1868594937865702e-15;4.9687138;331.5231;0.583836
2013-12-06T22:00:00+0100;142000.0;200000.0;-1.7649291992187273;1.186858770985122e-15;4.6145687;329.2411;0.5139657
2013-12-06T23:00:00+0100;140000.0;196000.0;-1.8980468749999773;1.1863658203973652e-15;3.9267514;334.25873;0.539036
2013-12-07T00:00:00+0100;146000.0;204000.0;-1.9397033691406025;1.1858723879419765e-15;3.4867892;330.71414;0.54211813
2013-12-07T01:00:00+0100;148000.0;204000.0;-2.156408691406228;0.0;3.7289753;330.48206;0.54054636
2013-12-07T02:00:00+0100;152000.0;212000.0;-2.412390136718728;0.0;3.490377;325.12476;0.5902445
2013-12-07T03:00:00+0100;154000.0;212000.0;-2.590368652343728;1.1858726288757924e-15;3.674803;319.7937;0.60910463
2013-12-07T04:00:00+0100;158000.0;214000.0;-2.8971008300781023;1.1858719060743439e-15;4.088299;317.2225;0.5033766
2013-12-07T05:00:00+0100;170000.0;224000.0;-2.8642639160156023;1.1858723879419765e-15;4.0852532;320.3704;0.55197597
2013-12-07T06:00:00+0100;168000.0;226000.0;-3.3557800292968523;1.1853789554865873e-15;3.8726082;320.43738;0.5666852
2013-12-07T07:00:00+0100;172000.0;230000.0;-3.9195922851562273;-7.115234327651858e-15;3.2198672;314.28345;0.575581
2013-12-07T08:00:00+0100;178000.0;236000.0;-4.438665771484352;0.0;2.7326717;304.21844;0.5848131
2013-12-07T09:00:00+0100;180000.0;238000.0;-4.762487792968727;15.626666666666669;2.840304;306.84793;0.588643
2013-12-07T10:00:00+0100;168000.0;232000.0;-4.725073242187477;64.59555555555555;2.8724113;276.6188;0.5601237
2013-12-07T11:00:00+0100;170000.0;234000.0;-4.637762451171852;97.84;3.1769283;299.2586;0.565938
2013-12-07T12:00:00+0100;164000.0;234000.0;-3.4378417968749773;101.65333333333334;2.8092096;300.3102;0.56512904
2013-12-07T13:00:00+0100;160000.0;232000.0;-2.1144470214843523;75.05777777777777;2.7511704;321.5142;0.54828334
2013-12-07T14:00:00+0100;160000.0;234000.0;-2.029211425781228;27.64444444444445;3.8238525;315.53375;0.5967913
2013-12-07T15:00:00+0100;174000.0;246000.0;-2.999304199218728;0.0711111111111111;1.8083136;262.75436;0.64529866
